"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 26 00:22:36 GMT 2022","Wed Oct 26 00:23:36 GMT 2022","60041","","Main page","","Main page","should contain correct href for social links ","should contain correct href for social links ",""
"failed","Wed Oct 26 00:27:11 GMT 2022","Wed Oct 26 00:27:35 GMT 2022","24867","","Register Page","","Register Page","should registration with correct credentials","should registration with correct credentials",""
"broken","Wed Oct 26 00:21:36 GMT 2022","Wed Oct 26 00:22:36 GMT 2022","60009","","Main page","","Main page","should have the correct title of all product links","should have the correct title of all product links",""
"passed","Wed Oct 26 00:21:14 GMT 2022","Wed Oct 26 00:21:19 GMT 2022","5301","","Main page","","Main page","should after click on ""Sign up"", contain title Sign Up","should after click on ""Sign up"", contain title Sign Up",""
"passed","Wed Oct 26 00:21:19 GMT 2022","Wed Oct 26 00:21:24 GMT 2022","5506","","Main page","","Main page","should after click on ""Talk to an expert"", switch to page Contact","should after click on ""Talk to an expert"", switch to page Contact",""
"passed","Wed Oct 26 00:26:59 GMT 2022","Wed Oct 26 00:27:11 GMT 2022","11779","","Register Page","","Register Page","should registration with incorrect email credentials","should registration with incorrect email credentials",""
"passed","Wed Oct 26 00:28:01 GMT 2022","Wed Oct 26 00:28:05 GMT 2022","3357","","Blog page","","Blog page","should subscribe with right email","should subscribe with right email",""
"passed","Wed Oct 26 00:20:34 GMT 2022","Wed Oct 26 00:20:55 GMT 2022","21084","","Contact Us page","","Contact Us page","Fill out the ""contact us"" form","Fill out the ""contact us"" form",""
"passed","Wed Oct 26 00:26:48 GMT 2022","Wed Oct 26 00:26:59 GMT 2022","11023","","Register Page","","Register Page","should registration with empty credentials","should registration with empty credentials",""
"passed","Wed Oct 26 00:27:59 GMT 2022","Wed Oct 26 00:28:01 GMT 2022","2700","","Blog page","","Blog page","should subscribe with empty email","should subscribe with empty email",""
"passed","Wed Oct 26 00:21:03 GMT 2022","Wed Oct 26 00:21:10 GMT 2022","6687","","Main page","","Main page","should show email on register page, after enter email on main page","should show email on register page, after enter email on main page",""
"passed","Wed Oct 26 00:27:43 GMT 2022","Wed Oct 26 00:27:59 GMT 2022","15735","","Blog page","","Blog page","should contain the name of the filters by product in the header of the articles","should contain the name of the filters by product in the header of the articles",""
"passed","Wed Oct 26 00:21:10 GMT 2022","Wed Oct 26 00:21:14 GMT 2022","3931","","Main page","","Main page","should has buttons on the page header","should has buttons on the page header",""
"broken","Wed Oct 26 00:27:43 GMT 2022","Wed Oct 26 00:27:43 GMT 2022","78","","Blog page","","Blog page","should contain the name of the filters by content in the header of the articles","should contain the name of the filters by content in the header of the articles",""
"passed","Wed Oct 26 00:21:29 GMT 2022","Wed Oct 26 00:21:36 GMT 2022","6430","","Main page","","Main page","should after move to Pricing, show right links","should after move to Pricing, show right links",""
"passed","Wed Oct 26 00:21:24 GMT 2022","Wed Oct 26 00:21:29 GMT 2022","4762","","Main page","","Main page","should after move to Products, show right links","should after move to Products, show right links",""
"passed","Wed Oct 26 00:28:05 GMT 2022","Wed Oct 26 00:28:09 GMT 2022","4116","","Blog page","","Blog page","should after click on ""Talk to an expert"" link, switch to page Contact","should after click on ""Talk to an expert"" link, switch to page Contact",""
"passed","Wed Oct 26 00:20:29 GMT 2022","Wed Oct 26 00:20:34 GMT 2022","4714","","Contact Us page","","Contact Us page","Form ""contact us"" with empty credentials","Form ""contact us"" with empty credentials",""
"passed","Wed Oct 26 00:28:09 GMT 2022","Wed Oct 26 00:28:14 GMT 2022","5719","","Blog page","","Blog page","should after click on ""Try for free"", contain title Sign Up","should after click on ""Try for free"", contain title Sign Up",""
"passed","Wed Oct 26 00:28:14 GMT 2022","Wed Oct 26 00:28:19 GMT 2022","4194","","Blog page","","Blog page","should after click on ""ebook"", contain name book","should after click on ""ebook"", contain name book",""
